product_name,main_category,rating,discounted_price
"OPPO A31 (Mystery BlackNA 6GB RAMNA 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,4.2,12490
"boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive AudioNA RGB LEDsNA Up to 8HRS PlaytimeNA IPX7 Water ResistanceNA Multi-Compatibility Modes(Black)",Electronics,4.2,1199
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 " & 60 Sports Modes with IP68NA Sp02 TrackingNA Over 100 Cloud based watch faces ( Silver )"",Electronics,4.2,1499
"Fire-Boltt Ninja Call Pro Plus 1.83" Smart Watch with Bluetooth CallingNA AI Voice AssistanceNA 100 Sports Modes IP67 RatingNA 240*280 Pixel High Resolution"",Electronics,4.2,1799
"Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black)",Electronics,4.2,10499
"STRIFF 12 Pieces Highly Flexible Silicone Micro USB ProtectorNA Mouse Cable ProtectorNA Suit for All Cell PhonesNA Computers and Chargers (Black)",Electronics,4.2,79
"Samsung Original EHS64 Wired in Ear Earphones with MicNA Black",Electronics,4.2,949
"TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black)",Electronics,4.2,24990
"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling ChipNA Voice AssistanceNA118 Sports ModesNA in Built Calculator & GamesNA SpO2NA Heart Rate Monitoring",Electronics,4.2,2999
"boAt BassHeads 900 On-Ear Wired Headphones with Mic (White)",Electronics,4.2,849
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68NA Sp02 TrackingNA Over 100 Cloud based watch faces - Black",Electronics,4.2,1499
"OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black)",Electronics,4.2,15999
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68NA Sp02 TrackingNA Over 100 Cloud based watch faces - Black",Electronics,4.2,1499
"Noise ColorFit Ultra 2 Buzz 1.78" AMOLED Bluetooth Calling Watch with 368*448px Always On DisplayNA Premium Metallic FinishNA 100+ Watch FacesNA 100+ Sports ModesNA Health Suite (Jet Black)"",Electronics,4.1,3999
"Redmi Note 11 (Horizon BlueNA 6GB RAMNA 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm? Snapdragon? 680-6nm | 33W Charger Included",Electronics,4.1,12999
"Redmi 9A Sport (Coral GreenNA 3GB RAMNA 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,4.1,7499
"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless RemoteNA3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google MoreNABlack",Electronics,4.1,599
"Ambrane 27000mAh Power BankNA 20W Fast ChargingNA Triple OutputNA Type C PD (Input & Output)NA Quick ChargeNA Li-PolymerNA Multi-Layer Protection for iPhoneNA Smartphones & Other Devices (Stylo ProNA Black)",Electronics,4.1,2499
"STRIFF Wall Mount Phone Holder Wall Mount with Adhesive StripsNA Charging Holder Compatible with iPhoneNA Smartphone and Mini Tablet (Pack of 1) (White)",Electronics,4.1,89
"Samsung Galaxy M13 5G (Stardust BrownNA 6GBNA 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,13999
"boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black)",Electronics,4.1,365
"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69" DisplayNA 550 NITSNA 150+ Cloud Watch FaceNA SPo2NA Heart Rate TrackingNA 100 Sports Mode with Auto DetectionNA Longer Battery (Jet Black)"",Electronics,4.1,1999
"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours PlaybackNA ASAP ChargeNA IPX7NA Dual PairingNA BT v5.0NA with Mic (Active Black)",Electronics,4.1,1399
"JBL C100SI Wired In Ear Headphones with MicNA JBL Pure Bass SoundNA One Button Multi-function RemoteNA Angled Buds for Comfort fit (Black)",Electronics,4.1,599
"boAt Rockerz 450 Bluetooth On Ear Headphones with MicNA Upto 15 Hours PlaybackNA 40MM DriversNA Padded Ear CushionsNA Integrated Controls and Dual Modes(Luscious Black)",Electronics,4.1,1220
"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75" HD DisplayNA 320x385 px ResolutionNA 100 Sports ModesNA Stock Market Info Smartwatch for Men & Women (Olive Green)"",Electronics,4.1,2499
"boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black)",Electronics,4.1,449
"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72" TruView DisplayNA Fully-Functional Digital CrownNA 311 PPINA 60Hz Refresh RateNA 500 NITS Brightness (Charcoal Black)"",Electronics,4.1,2998
"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours PlaytimeNA ASAP ChargeNA Signature SoundNA Dual Pairing & IPX5 with Mic (Active Black)",Electronics,4.1,1499
"boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue)",Electronics,4.1,455
"Ambrane 20000mAh Power Bank with 20W Fast ChargingNA Triple OutputNA Power DeliveryNA Type C InputNA Made in IndiaNA Multi-Layer ProtectionNA Li-Polymer + Type C Cable (Stylo-20kNA Black)",Electronics,4.1,1799
"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours PlaybackNA 50MM DriversNA Soft Padded Ear Cushions and Physical Noise IsolationNA Without Mic (Black)",Electronics,4.1,1799
"Xiaomi Mi Wired in Ear Earphones with Mic Basic with Ultra Deep Bass & Aluminum Alloy Sound Chamber (Black)",Electronics,4.1,429
"Gizga Essentials Spiral Cable Protector Cord Saver for Mac ChargerNA iPhone ChargerNA Wire ProtectorNA Lightweight Durable Flexible Wire Winder for Charging CablesNA Data CablesNA EarphonesNA Pack of 10",Electronics,4.1,119
"boAt Xtend Smartwatch with Alexa Built-inNA 1.69? HD DisplayNA Multiple Watch FacesNA Stress MonitorNA Heart & SpO2 MonitoringNA 14 Sports ModesNA Sleep MonitorNA 5 ATM & 7 Days Battery(Pitch Black)",Electronics,4.1,2999
"JBL C200SINA Premium in Ear Wired Earphones with MicNA Signature SoundNA One Button Multi-Function RemoteNA Angled Earbuds for Comfort fit (Blue)",Electronics,4.1,799
"Noise ColorFit Ultra SE Smart Watch with 1.75"(4.3cm) HD DisplayNA Aluminium Alloy BodyNA 60 Sports ModesNA Spo2NA LightweightNA Stock Market InfoNA Calls & SMS Reply (Vintage Brown)"",Electronics,4.1,2799
"TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black)",Electronics,4.1,10901
"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369NA Black) (2021 Model)",Electronics,4.1,7390
"Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black)",Electronics,4.1,20990
"AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black",Electronics,4.1,799
"VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black)",Electronics,4.1,29990
"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60HzNA 4K @ 120HzNA eARC & CEC supportNA 3D compatibleNA 2 meters lengthNA 48Gbps max and Gold-plated connectors",Electronics,4.1,637
"OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black)",Electronics,4.1,42999
"Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording",Electronics,4.1,2490
"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen'sNA Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)",Electronics,4.1,399
"Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black)",Electronics,4.1,32990
"OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)",Electronics,4.1,61999
"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69" DisplayNA 550 NITSNA 150+ Cloud Watch FaceNA SPo2NA Heart Rate TrackingNA 100 Sports Mode with Auto DetectionNA Longer Battery (Jet Black)"",Electronics,4.1,1898
"Noise ColorFit Ultra Smart Watch with 1.75" HD DisplayNA Aluminium Alloy BodyNA 60 Sports ModesNA Spo2NA LightweightNA Stock Market InfoNA Calls & SMS Reply (Space Blue)"",Electronics,4.1,2499
"JBL C100SI Wired In Ear Headphones with MicNA JBL Pure Bass SoundNA One Button Multi-function RemoteNA Angled Buds for Comfort fit (Black)",Electronics,4.1,599
"boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink)",Electronics,4.1,349
"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7? Metal Body with Blood Oxygen MonitoringNA Continuous Heart RateNA Full Touch & Multiple Watch Faces",Electronics,4.1,2499
"Samsung Galaxy M33 5G (Mystique GreenNA 8GBNA 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,4.1,18499
"Samsung Galaxy M13 (Aqua GreenNA 6GBNA 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,12999
"boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green)",Electronics,4.1,1399
"Samsung Galaxy M33 5G (Emerald BrownNA 6GBNA 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,4.1,16999
"Infinity (JBL Fuze PintNA Wireless Ultra Portable Mini Speaker with MicNA Deep BassNA Dual EqualizerNA Bluetooth 5.0 with Voice Assistant Support for Mobiles (Black)",Electronics,4.1,899
"Redmi 9 Activ (Carbon BlackNA 4GB RAMNA 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",Electronics,4.1,8499
"Redmi 9A Sport (Coral GreenNA 2GB RAMNA 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,4.1,6499
"realme Buds Wireless in Ear Bluetooth Earphones with micNA 11.2mm Bass Boost DriverNA Magnetic Fast PairNA Fast Charging and 12 Hrs Playtime (Yellow)",Electronics,4.1,1679
"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72" TruView DisplayNA Fully-Functional Digital CrownNA 311 PPINA 60Hz Refresh RateNA 500 NITS Brightness (Charcoal Black)"",Electronics,4.1,2998
"iQOO Z6 Lite 5G by vivo (Stellar GreenNA 6GB RAMNA 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,4.1,15499
"boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue)",Electronics,4.1,699
"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/PlusNA iPad Pro/Air/MiniNA Galaxy 10/9/8 (Adapter Only) White",Electronics,4.1,529
"Samsung Galaxy M13 5G (Aqua GreenNA 6GBNA 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,13999
"boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red)",Electronics,4.1,379
"iQOO Z6 44W by vivo (Lumina BlueNA 4GB RAMNA 128GB Storage) | 6.44" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning"",Electronics,4.1,13999
"Samsung Galaxy M13 (Aqua GreenNA 4GBNA 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,4.1,10999
"Samsung Galaxy M33 5G (Emerald BrownNA 6GBNA 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,4.1,16999
"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhoneNA AndroidNA SamsungNA OnePlusNA Xiaomi. PortableNAFoldable Stand.Perfect for BedNAOfficeNA HomeNAGift and Desktop (White)",Electronics,4.1,99
"Ambrane Mobile Holding StandNA 180? Perfect ViewNA Height AdjustmentNA Wide CompatibilityNA MultipurposeNA Anti-Skid Design (TwistandNA Black)",Electronics,4.1,199
"Ambrane 20000mAh Power Bank with 20W Fast ChargingNA Triple OutputNA Power DeliveryNA Type C InputNA Made in IndiaNA Multi-Layer ProtectionNA Li-Polymer + Type C Cable (Stylo-20kNA Black)",Electronics,4.1,1799
"Samsung Galaxy M13 (Midnight BlueNA 4GBNA 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,4.1,10999
"boAt Xtend Smartwatch with Alexa Built-inNA 1.69? HD DisplayNA Multiple Watch FacesNA Stress MonitorNA Heart & SpO2 MonitoringNA 14 Sports ModesNA Sleep MonitorNA 5 ATM & 7 Days Battery(Pitch Black)",Electronics,4.1,2999
"Samsung Galaxy M13 5G (Aqua GreenNA 6GBNA 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,13999
"Gizga Essentials Spiral Cable Protector Cord Saver for Mac ChargerNA iPhone ChargerNA Wire ProtectorNA Lightweight Durable Flexible Wire Winder for Charging CablesNA Data CablesNA EarphonesNA Pack of 10",Electronics,4.1,119
"Redmi Note 11 (Space BlackNA 4GB RAMNA 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm? Snapdragon? 680-6nm | 33W Charger Included",Electronics,4.1,12999
"DIGITEK? (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTubeNA Photo-ShootNA Video ShootNA Live StreamNA MakeupNA Vlogging & More",Electronics,4.1,1699
"iQOO Z6 44W by vivo (Lumina BlueNA 6GB RAMNA 128GB Storage) | 6.44" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning"",Electronics,4.1,15499
"iQOO Z6 Lite 5G by vivo (Mystic NightNA 6GB RAMNA 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,4.1,15499
"boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black)",Electronics,4.1,599
"Imou 360? 1080P Full HD Security CameraNA Human DetectionNA Motion TrackingNA 2-Way AudioNA Night VisionNA Dome Camera with WiFi & Ethernet ConnectionNA Alexa Google AssistantNA Up to 256GB SD Card Support",Electronics,4.1,2299
"Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black)",Electronics,4.1,134
"iQOO Z6 44W by vivo (Raven BlackNA 4GB RAMNA 128GB Storage) | 6.44" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning"",Electronics,4.1,13999
"Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Button Smart Remote with Microphone Black",Electronics,4.1,1490
"Samsung Galaxy M13 (Stardust BrownNA 6GBNA 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,12999
"boAt Newly Launched Wave Electra with 1.81" HD DisplayNA Smart Calling with Ultra-Seamless BT Calling ChipNA20 Built-In Watch FacesNA100 + Sports ModesNAMenu PersonalizationNAIn-Built Games(Charcoal Black)"",Electronics,4.1,2999
"Redmi 9A Sport (Carbon BlackNA 2GB RAMNA 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,4.1,6499
"JBL C100SI Wired In Ear Headphones with MicNA JBL Pure Bass SoundNA One Button Multi-function RemoteNA Premium Metallic FinishNA Angled Buds for Comfort fit (Red)",Electronics,4.1,599
"Samsung Galaxy M13 5G (Aqua GreenNA 6GBNA 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,13999
"iQOO Z6 44W by vivo (Raven BlackNA 6GB RAMNA 128GB Storage) | 6.44" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning"",Electronics,4.1,15499
"Samsung Galaxy M32 Prime Edition (Light BlueNA 4GB RAMNA 64GB)",Electronics,4.1,12999
"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours PlaybackNA 1.75" DriverNA IPX7 & TWS Feature(Black)"",Electronics,4.1,999
"Redmi Note 11T 5G (Matte BlackNA 6GB RAMNA 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics,4.1,16999
"Redmi Note 11 (Horizon BlueNA 6GB RAMNA 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm? Snapdragon? 680-6nm | 33W Charger Included",Electronics,4.1,12999
"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits BrightnessNA Smart DNDNA 10 Days BatteryNA 100 Sports ModeNA Smartwatch for Men and Women - (Jet Black)",Electronics,4.1,2999
"Redmi Note 11 (Space BlackNA 6GB RAMNA 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm? Snapdragon? 680-6nm | 33W Charger Included",Electronics,4.1,12999
"Redmi Note 11T 5G (Aquamarine BlueNA 6GB RAMNA 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",Electronics,4.1,16999
"STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhoneNA AndroidNA SamsungNA OnePlusNA Xiaomi. PortableNAFoldable Stand.Perfect for BedNAOfficeNA HomeNAGift and Desktop (Black)",Electronics,4.1,99
"boAt Newly Launched Wave Electra with 1.81" HD DisplayNA Smart Calling Ultra-Seamless BT Calling ChipNA 20 Built-in Watch FacesNA 100 + Sports ModesNA Menu PersonalizationNA in-Built Games(Cherry Blossom)"",Electronics,4.1,2499
"Sounce 360 Adjustable Mobile Phone HolderNA Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for BedroomNA OfficeNA BathroomNA White",Electronics,4.1,499
"Tecno Spark 8T (Turquoise CyanNA 4GB RAMNA64GB Storage) | 50MP AI Camera | 7GB Expandable RAM",Electronics,4.1,8499
"Redmi Note 11T 5G (Stardust WhiteNA 6GB RAMNA 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics,4.1,16999
"boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green)",Electronics,4.1,1399
"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for BoysNA GirlsNA MenNA Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",Electronics,4.1,499
"Infinity (JBL Fuze 100NA Wireless Portable Bluetooth Speaker with MicNA Deep BassNA Dual EqualizerNA IPX7 WaterproofNA Rugged Fabric Design (Black)",Electronics,4.1,1499
"Swiffer Instant Electric Water Heater Faucet Tap Home-Kitchen Instantaneous Water Heater Tank less for TapNA LED Electric Head Water Heaters Tail Gallon Comfort(3000W) ((Pack of 1))",Home&Kitchen,4.8,1439
"Oratech Coffee Frother electricNA milk frother electricNA coffee beaterNA cappuccino makerNA Coffee FoamerNA Mocktail MixerNA Coffee Foam MakerNA coffee whisker electricNA Froth MakerNA coffee stirrers electricNA coffee frothersNA Coffee BlenderNA (6 Month Warranty) (Multicolour)",Home&Kitchen,4.8,279
"Instant Pot Air FryerNA Vortex 2QTNA Touch Control PanelNA 360? EvenCrisp? TechnologyNA Uses 95 % less OilNA 4-in-1 Appliance: Air FryNA RoastNA BakeNA Reheat (Vortex 1.97LitreNA Black)",Home&Kitchen,4.8,4995
"Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy)",Home&Kitchen,4.7,699
"FIGMENT Handheld Milk Frother RechargeableNA 3-Speed Electric Frother for Coffee with 2 Whisks and Coffee Decoration ToolNA Coffee Frother MixerNA CRESCENT ENTERPRISES VRW0.50BK (A1)",Home&Kitchen,4.7,699
"Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB)",Home&Kitchen,4.7,1499
"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot MilkNA Hand Blender CoffeeNA Egg Beater (Black)",Home&Kitchen,4.7,499
"Melbon VM-905 2000-Watt Room Heater (ISI CertifiedNA White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home&Kitchen,4.6,998
"Sujata DynamixNA Mixer GrinderNA 900 WattsNA 3 Jars (White)",Home&Kitchen,4.6,6120
"VRPRIME Lint Roller Lint Remover for ClothesNA Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for ClothesNA FurnitureNA CarpetNA Dog FurNA SweaterNA Dust & Dirt (4 Rolls - 90 Sheet Each Roll)",Home&Kitchen,4.6,499
"Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover",Home&Kitchen,4.6,319
"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 PackNA Adjustable",Home&Kitchen,4.6,160
"Sujata Dynamix DX Mixer GrinderNA 900WNA 3 Jars (White)",Home&Kitchen,4.6,6120
"Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India)",Home&Kitchen,4.6,4999
"Camel Oil Pastel with Reusable Plastic Box - 50 Shades",Home&Kitchen,4.5,230
"INALSA Air Fryer Digital 4L Nutri Fry - 1400W with Smart AirCrisp Technology| 8-Preset MenuNA Touch Control & Digital Display|Variable Temperature & Timer Control|Free Recipe book|2 Yr Warranty (Black)",Home&Kitchen,4.5,6790
"Homeistic Applience? Instant Electric Water Heater Faucet Tap For Kitchen And Bathroom Sink Digital Water Heating Tap with Shower Head ABS Body- Shock Proof (Pack Of 1. White)",Home&Kitchen,4.5,1448
"Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder",Home&Kitchen,4.5,5890
"InstaCuppa Portable Blender for SmoothieNA Milk ShakesNA Crushing Ice and JuicesNA USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable BatteryNA 230 Watt MotorNA 500 ML",Home&Kitchen,4.5,2799
"Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for HomeNA Kitchen Fully Automatic UF+TDS Controller",Home&Kitchen,4.5,4999
"Sujata Chutney Steel JarNA 400 mlNA (White)NA Stainless Steel",Home&Kitchen,4.5,688
"Sujata SupermixNA Mixer GrinderNA 900 WattsNA 3 Jars (White)",Home&Kitchen,4.5,5490
"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for HealthNA FitnessNA Home Baking & Cooking (10 KGsNA1 Year Warranty & Batteries Included)",Home&Kitchen,4.5,799
"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration SystemNA Heat Resistant Borosilicate Glass (BlackNA 600ml)",Home&Kitchen,4.5,1099
"Camel Artist Acrylic Color Box - 9ml TubesNA 12 Shades",Home&Kitchen,4.5,310
"Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White)",Home&Kitchen,4.5,2095
"Sujata Powermatic PlusNA Juicer Mixer Grinder with Chutney JarNA 900 WattsNA 3 Jars (White)",Home&Kitchen,4.5,6525
"Havells Aqua Plus 1.2 litre Double Wall Kettle / 304 Stainless Steel Inner Body / Cool touch outer body / Wider mouth/ 2 Year warranty (BlackNA 1500 Watt)",Home&Kitchen,4.5,1625
"!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!",Home&Kitchen,4.5,784
"PortableNA Handy Compact Plug-in Portable Digital Electric Heater Fan Wall-Outlet Handy Air Warmer Blower Adjustable Timer Digital Display Heater for Home/Office/Camper (BlackNA 400 Watts)",Home&Kitchen,4.4,799
"HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier",Home&Kitchen,4.4,13999
"Borosil Electric Egg BoilerNA 8 Egg CapacityNA For HardNA SoftNA Medium Boiled EggsNA Steamed VegetablesNA Transparent LidNA Stainless Steel Exterior (500 Watts)",Home&Kitchen,4.4,1399
"Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel",Home&Kitchen,4.4,1999
"Camel Fabrica Acrylic Ultra Color - 15ml eachNA 10 Shades",Home&Kitchen,4.4,200
"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| ChopNA MinceNA PureeNA Dice | Twin Blade Technology| 900 ml Capacity| One Touch OperationNA 1.30mtr Long Power Cord (Black/Silver)",Home&Kitchen,4.4,1656
"Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue)",Home&Kitchen,4.4,8999
"INALSA Hand Blender 1000 Watt with ChopperNA WhiskerNA 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty",Home&Kitchen,4.4,2742
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY PaintNA Rich PigmentNA Non-Craking Paint for CanvasNA WoodNA LeatherNA EarthenwareNA MetalNA Diwali Gifts for Diwali",Home&Kitchen,4.4,191
"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser)NA White Blue",Home&Kitchen,4.4,2599
"SUJATA Powermatic PlusNA Juicer Mixer GrinderNA 900 WattsNA 2 Jars (White)",Home&Kitchen,4.4,5865
"Brayden ChoproNA Electric Vegetable Chopper for Kitchen with 500 ML CapacityNA 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen,4.4,1599
"Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials",Home&Kitchen,4.4,90
"PHILIPS Air Fryer HD9200/90NA uses up to 90% less fatNA 1400WNA 4.1 LiterNA with Rapid Air Technology (Black)NA Large",Home&Kitchen,4.4,7199
"Philips HD6975/00 25 Litre Digital Oven Toaster GrillNA GreyNA 25 liter",Home&Kitchen,4.4,8599
"Bajaj HM-01 Powerful 250W Hand MixerNA Black",Home&Kitchen,4.4,1499
"Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor)",Home&Kitchen,4.4,2695
"Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free installation (White Blue)",Home&Kitchen,4.4,6990
"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - SilverNA 2 Jar",Home&Kitchen,4.4,2599
"Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black)",Home&Kitchen,4.4,1819
"Philips GC026/30 Fabric ShaverNA Lint Remover for Woolen SweatersNA BlanketsNA Jackets/Burr Remover Pill Remover from CarpetsNA Curtains (White)",Home&Kitchen,4.4,1490
